d,num_samples,sample_size_per_condition,percent_ns,mean_1,mean_2,sd,true_d,sig_counter,mean_d_sigonly,mean_d_sig_percent,mean_d_all
1.75,20000,100,0,100,126.25,15,1.75,20000,1.7556685586782734,1.7556685586782734,1.7556685586782734
1.76,20000,100,0,100,126.4,15,1.7600000000000005,20000,1.7670577620748702,1.7670577620748702,1.7670577620748702
1.77,20000,100,0,100,126.55,15,1.7699999999999998,20000,1.7746093381619408,1.7746093381619408,1.7746093381619408
1.78,20000,100,0,100,126.7,15,1.7800000000000002,20000,1.787626150503083,1.787626150503083,1.787626150503083
1.79,20000,100,0,100,126.85,15,1.7899999999999996,20000,1.7983720035603683,1.7983720035603683,1.7983720035603683
1.8,20000,100,0,100,127,15,1.8,20000,1.806553883578312,1.806553883578312,1.806553883578312
1.81,20000,100,0,100,127.15,15,1.8100000000000003,20000,1.8164011053152553,1.8164011053152553,1.8164011053152553
1.82,20000,100,0,100,127.3,15,1.8199999999999998,20000,1.826911273594706,1.826911273594706,1.826911273594706
1.83,20000,100,0,100,127.45,15,1.8300000000000003,20000,1.8359662300006585,1.8359662300006585,1.8359662300006585
1.84,20000,100,0,100,127.6,15,1.8399999999999996,20000,1.8468754476682405,1.8468754476682405,1.8468754476682405
1.85,20000,100,0,100,127.75,15,1.85,20000,1.858297927373726,1.858297927373726,1.858297927373726
1.86,20000,100,0,100,127.9,15,1.8600000000000003,20000,1.863682418948351,1.863682418948351,1.863682418948351
1.87,20000,100,0,100,128.05,15,1.8700000000000008,20000,1.8804768572847654,1.8804768572847654,1.8804768572847654
1.8800000000000001,20000,100,0,100,128.2,15,1.8799999999999992,20000,1.8874989888546998,1.8874989888546998,1.8874989888546998
1.8900000000000001,20000,100,0,100,128.35,15,1.8899999999999997,20000,1.8970930846867804,1.8970930846867804,1.8970930846867804
1.9000000000000001,20000,100,0,100,128.5,15,1.9,20000,1.9049538502511727,1.9049538502511727,1.9049538502511727
1.9100000000000001,20000,100,0,100,128.65,15,1.9100000000000004,20000,1.9154860534719222,1.9154860534719222,1.9154860534719222
1.92,20000,100,0,100,128.8,15,1.9200000000000008,20000,1.9274452550810175,1.9274452550810175,1.9274452550810175
1.93,20000,100,0,100,128.95,15,1.9299999999999993,20000,1.934479972606033,1.934479972606033,1.934479972606033
1.94,20000,100,0,100,129.1,15,1.9399999999999997,20000,1.9487949011542034,1.9487949011542034,1.9487949011542034
1.95,20000,100,0,100,129.25,15,1.95,20000,1.957209086199414,1.957209086199414,1.957209086199414
1.96,20000,100,0,100,129.4,15,1.9600000000000004,20000,1.9682292906345993,1.9682292906345993,1.9682292906345993
1.97,20000,100,0,100,129.55,15,1.9700000000000009,20000,1.9780571007935581,1.9780571007935581,1.9780571007935581
1.98,20000,100,0,100,129.7,15,1.9799999999999993,20000,1.9894872108785133,1.9894872108785133,1.9894872108785133
1.99,20000,100,0,100,129.85,15,1.9899999999999995,20000,1.9975096414074633,1.9975096414074633,1.9975096414074633
2,20000,100,0,100,130,15,2,20000,2.007844423917008,2.007844423917008,2.007844423917008
0,20000,200,0,100,100,15,0,1049,-7.111386236344971e-4,-7.111386236344971e-4,0.001398688366695339
0.01,20000,200,0,100,100.15,15,0.010000000000000378,1035,0.050393030461908274,0.050393030461908274,0.009995378389854764
0.02,20000,200,0,100,100.3,15,0.01999999999999981,1131,0.0965585253952699,0.0965585253952699,0.020817899537905832
0.03,20000,200,0,100,100.45,15,0.03000000000000019,1165,0.14420490753005286,0.14420490753005286,0.02956058474165902
0.04,20000,200,0,100,100.6,15,0.03999999999999962,1328,0.18560468206156275,0.18560468206156275,0.04030802446709496
0.05,20000,200,0,100,100.75,15,0.05,1608,0.2015122680443113,0.2015122680443113,0.04990925966911642
0.06,20000,200,0,100,100.9,15,0.06000000000000038,1811,0.21911950309395928,0.21911950309395928,0.05962178963620881
0.07,20000,200,0,100,101.05,15,0.06999999999999981,2185,0.2291839526884934,0.2291839526884934,0.06947818294083533
0.08,20000,200,0,100,101.2,15,0.0800000000000002,2518,0.23627029172665354,0.23627029172665354,0.08057189371813786
0.09,20000,200,0,100,101.35,15,0.08999999999999962,2937,0.24272605809882625,0.24272605809882625,0.09057984904812001
0.1,20000,200,0,100,101.5,15,0.1,3382,0.24449979155227924,0.24449979155227924,0.09988197403191254
0.11,20000,200,0,100,101.65,15,0.11000000000000038,3987,0.24920349515062298,0.24920349515062298,0.11083193399893276
0.12,20000,200,0,100,101.8,15,0.11999999999999982,4478,0.2533928793108451,0.2533928793108451,0.12054771372180488
0.13,20000,200,0,100,101.95,15,0.1300000000000002,5026,0.25655661311070344,0.25655661311070344,0.1295752326852282
0.14,20000,200,0,100,102.1,15,0.13999999999999962,5614,0.2587652614495396,0.2587652614495396,0.13885119054728778
0.15,20000,200,0,100,102.25,15,0.15,6410,0.2628783163574079,0.2628783163574079,0.1502169686909785
0.16,20000,200,0,100,102.4,15,0.1600000000000004,7285,0.26419033382231405,0.26419033382231405,0.16148953903659205
0.17,20000,200,0,100,102.55,15,0.16999999999999982,7911,0.26842683110291976,0.26842683110291976,0.1701023479152788
0.18,20000,200,0,100,102.7,15,0.1800000000000002,8791,0.2725087920654867,0.2725087920654867,0.1816395383340069
0.19,20000,200,0,100,102.85,15,0.1899999999999996,9520,0.27381941320325925,0.27381941320325925,0.19019478561992956
0.2,20000,200,0,100,103,15,0.2,10344,0.27808075858433334,0.27808075858433334,0.20064725828982846
0.21,20000,200,0,100,103.15,15,0.21000000000000038,11139,0.2808850588574357,0.2808850588574357,0.2099223505774885
0.22,20000,200,0,100,103.3,15,0.2199999999999998,11869,0.28555761944949787,0.28555761944949787,0.22037364460016942
